Day Of Week,Start Time,End Time,Available,Time Zone,Resource Uri
6,12:00:00,20:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/21d73cc1-64e6-4ffb-a6e9-fe426bb2a785/services/eabd6999-3b13-4c29-bf4c-20c8bba97110
7,11:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/21d73cc1-64e6-4ffb-a6e9-fe426bb2a785/services/7e5d3e89-ddbb-4bb7-af3b-58428bb3777f
1,11:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/21d73cc1-64e6-4ffb-a6e9-fe426bb2a785/services/7e5d3e89-ddbb-4bb7-af3b-58428bb3777f
2,11:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/21d73cc1-64e6-4ffb-a6e9-fe426bb2a785/services/7e5d3e89-ddbb-4bb7-af3b-58428bb3777f
3,11:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/21d73cc1-64e6-4ffb-a6e9-fe426bb2a785/services/7e5d3e89-ddbb-4bb7-af3b-58428bb3777f
4,11:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/21d73cc1-64e6-4ffb-a6e9-fe426bb2a785/services/7e5d3e89-ddbb-4bb7-af3b-58428bb3777f
5,11:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/21d73cc1-64e6-4ffb-a6e9-fe426bb2a785/services/7e5d3e89-ddbb-4bb7-af3b-58428bb3777f
6,12:00:00,20:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/21d73cc1-64e6-4ffb-a6e9-fe426bb2a785/services/7e5d3e89-ddbb-4bb7-af3b-58428bb3777f
7,15:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/4f19f95e-5514-4b27-9737-0c8d2ec97b04
1,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/4f19f95e-5514-4b27-9737-0c8d2ec97b04
2,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/4f19f95e-5514-4b27-9737-0c8d2ec97b04
3,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/4f19f95e-5514-4b27-9737-0c8d2ec97b04
4,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/4f19f95e-5514-4b27-9737-0c8d2ec97b04
5,11:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/4f19f95e-5514-4b27-9737-0c8d2ec97b04
6,13:00:00,17:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/4f19f95e-5514-4b27-9737-0c8d2ec97b04
7,15:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/8866915d-8c5a-4437-92d5-fcda31509f38
1,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/8866915d-8c5a-4437-92d5-fcda31509f38
2,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/8866915d-8c5a-4437-92d5-fcda31509f38
3,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/8866915d-8c5a-4437-92d5-fcda31509f38
4,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/8866915d-8c5a-4437-92d5-fcda31509f38
5,11:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/8866915d-8c5a-4437-92d5-fcda31509f38
6,13:00:00,17:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/8866915d-8c5a-4437-92d5-fcda31509f38
7,15:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/eabd6999-3b13-4c29-bf4c-20c8bba97110
1,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/eabd6999-3b13-4c29-bf4c-20c8bba97110
2,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/eabd6999-3b13-4c29-bf4c-20c8bba97110
3,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/eabd6999-3b13-4c29-bf4c-20c8bba97110
4,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/eabd6999-3b13-4c29-bf4c-20c8bba97110
5,11:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/eabd6999-3b13-4c29-bf4c-20c8bba97110
6,13:00:00,17:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/eabd6999-3b13-4c29-bf4c-20c8bba97110
7,15:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/7e5d3e89-ddbb-4bb7-af3b-58428bb3777f
